Epoch | Train Loss | Val Loss | Learning Rate
Epoch 401500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 402000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 402500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 403000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 403500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 404000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 404500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 405000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 405500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 406000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 406500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 407000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 407500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 408000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 408500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 409000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 409500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 410000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 410500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 411000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 411500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 412000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 412500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 413000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 413500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 414000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 414500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 415000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 415500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 416000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 416500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 417000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 417500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 418000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 418500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 419000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 419500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 420000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 420500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 421000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 421500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 422000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 422500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 423000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 423500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 424000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 424500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 425000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 425500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 426000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 426500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 427000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 427500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 428000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 428500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 429000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 429500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 430000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 430500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 431000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 431500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 432000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 432500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 433000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 433500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 434000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 434500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 435000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 435500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 436000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 436500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 437000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 437500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 438000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 438500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 439000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 439500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 440000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 440500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 441000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 441500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 442000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 442500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 443000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 443500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 444000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 444500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 445000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 445500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 446000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 446500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 447000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 447500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 448000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 448500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 449000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 449500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 450000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 450500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 451000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 451500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 452000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 452500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 453000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 453500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 454000 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 454500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 455000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 455500 | Train Loss: 1.6247e-04 | Val Loss: 3.8523e-04 | LR: 1.22e-08
Epoch 456000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 456500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 457000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 457500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 458000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 458500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 459000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 459500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 460000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 460500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 461000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 461500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 462000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 462500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 463000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 463500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 464000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 464500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 465000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 465500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 466000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 466500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 467000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 467500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 468000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 468500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 469000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 469500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 470000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 470500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 471000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 471500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 472000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 472500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 473000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 473500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 474000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 474500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 475000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 475500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 476000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 476500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 477000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 477500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 478000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 478500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 479000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 479500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 480000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 480500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 481000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 481500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 482000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 482500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 483000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 483500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 484000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 484500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 485000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 485500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 486000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 486500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 487000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 487500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 488000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 488500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 489000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 489500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 490000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 490500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 491000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 491500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 492000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 492500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 493000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 493500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 494000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 494500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 495000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 495500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 496000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 496500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 497000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 497500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 498000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 498500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 499000 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08
Epoch 499500 | Train Loss: 1.6247e-04 | Val Loss: 3.8522e-04 | LR: 1.22e-08

Total training time: 335154.71 seconds
